"time","Resources","Economy","Bureaucracy","Pollution","inflow","outflow1"
78.25,1,0.1,0.01,0.001,0.0995,0.0995
78.26,1,0.1,0.01,0.001,0.0995,0.0995
78.27,1,0.1,0.01,0.001,0.0995,0.0995
78.28,1,0.1,0.01,0.001,0.0995,0.0995
78.29,1,0.1,0.01,0.001,0.0995,0.0995
78.3,1,0.1,0.01,0.001,0.0995,0.0995
78.31,1,0.1,0.01,0.001,0.0995,0.0995
78.32,1,0.1,0.01,0.001,0.0995,0.0995
78.33,1,0.1,0.01,0.001,0.0995,0.0995
78.34,1,0.1,0.01,0.001,0.0995,0.0995
78.35,1,0.1,0.01,0.001,0.0995,0.0995
78.36,1,0.1,0.01,0.001,0.0995,0.0995
78.37,1,0.1,0.01,0.001,0.0995,0.0995
78.38,1,0.1,0.01,0.001,0.0995,0.0995
78.39,1,0.1,0.01,0.001,0.0995,0.0995
78.4,1,0.1,0.01,0.001,0.0995,0.0995
78.41,1,0.1,0.01,0.001,0.0995,0.0995
78.42,1,0.1,0.01,0.001,0.0995,0.0995
78.43,1,0.1,0.01,0.001,0.0995,0.0995
78.44,1,0.1,0.01,0.001,0.0995,0.0995
78.45,1,0.1,0.01,0.001,0.0995,0.0995
78.46,1,0.1,0.01,0.001,0.0995,0.0995
78.47,1,0.1,0.01,0.001,0.0995,0.0995
78.48,1,0.1,0.01,0.001,0.0995,0.0995
78.49,1,0.1,0.01,0.001,0.0995,0.0995
78.5,1,0.1,0.01,0.001,0.0995,0.0995
78.51,1,0.1,0.01,0.001,0.0995,0.0995
78.52,1,0.1,0.01,0.001,0.0995,0.0995
78.53,1,0.1,0.01,0.001,0.0995,0.0995
78.54,1,0.1,0.01,0.001,0.0995,0.0995
78.55,1,0.1,0.01,0.001,0.0995,0.0995
78.56,1,0.1,0.01,0.001,0.0995,0.0995
78.57,1,0.1,0.01,0.001,0.0995,0.0995
78.58,1,0.1,0.01,0.001,0.0995,0.0995
78.59,1,0.1,0.01,0.001,0.0995,0.0995
78.6,1,0.1,0.01,0.001,0.0995,0.0995
78.61,1,0.1,0.01,0.001,0.0995,0.0995
78.62,1,0.1,0.01,0.001,0.0995,0.0995
78.63,1,0.1,0.01,0.001,0.0995,0.0995
78.64,1,0.1,0.01,0.001,0.0995,0.0995
78.65,1,0.1,0.01,0.001,0.0995,0.0995
78.66,1,0.1,0.01,0.001,0.0995,0.0995
78.67,1,0.1,0.01,0.001,0.0995,0.0995
78.68,1,0.1,0.01,0.001,0.0995,0.0995
78.69,1,0.1,0.01,0.001,0.0995,0.0995
78.7,1,0.1,0.01,0.001,0.0995,0.0995
78.71,1,0.1,0.01,0.001,0.0995,0.0995
78.72,1,0.1,0.01,0.001,0.0995,0.0995
78.73,1,0.1,0.01,0.001,0.0995,0.0995
78.74,1,0.1,0.01,0.001,0.0995,0.0995
78.75,1,0.1,0.01,0.001,0.0995,0.0995
78.76,1,0.1,0.01,0.001,0.0995,0.0995
78.77,1,0.1,0.01,0.001,0.0995,0.0995
78.78,1,0.1,0.01,0.001,0.0995,0.0995
78.79,1,0.1,0.01,0.001,0.0995,0.0995
78.8,1,0.1,0.01,0.001,0.0995,0.0995
78.81,1,0.1,0.01,0.001,0.0995,0.0995
78.82,1,0.1,0.01,0.001,0.0995,0.0995
78.83,1,0.1,0.01,0.001,0.0995,0.0995
78.84,1,0.1,0.01,0.001,0.0995,0.0995
78.85,1,0.1,0.01,0.001,0.0995,0.0995
78.86,1,0.1,0.01,0.001,0.0995,0.0995
78.87,1,0.1,0.01,0.001,0.0995,0.0995
78.88,1,0.1,0.01,0.001,0.0995,0.0995
78.89,1,0.1,0.01,0.001,0.0995,0.0995
78.9,1,0.1,0.01,0.001,0.0995,0.0995
78.91,1,0.1,0.01,0.001,0.0995,0.0995
78.92,1,0.1,0.01,0.001,0.0995,0.0995
78.93,1,0.1,0.01,0.001,0.0995,0.0995
78.94,1,0.1,0.01,0.001,0.0995,0.0995
78.95,1,0.1,0.01,0.001,0.0995,0.0995
78.96,1,0.1,0.01,0.001,0.0995,0.0995
78.97,1,0.1,0.01,0.001,0.0995,0.0995
78.98,1,0.1,0.01,0.001,0.0995,0.0995
78.99,1,0.1,0.01,0.001,0.0995,0.0995
79,1,0.1,0.01,0.001,0.0995,0.0995
79.01,1,0.1,0.01,0.001,0.0995,0.0995
79.02,1,0.1,0.01,0.001,0.0995,0.0995
79.03,1,0.1,0.01,0.001,0.0995,0.0995
79.04,1,0.1,0.01,0.001,0.0995,0.0995
79.05,1,0.1,0.01,0.001,0.0995,0.0995
79.06,1,0.1,0.01,0.001,0.0995,0.0995
79.07,1,0.1,0.01,0.001,0.0995,0.0995
79.08,1,0.1,0.01,0.001,0.0995,0.0995
79.09,1,0.1,0.01,0.001,0.0995,0.0995
79.1,1,0.1,0.01,0.001,0.0995,0.0995
79.11,1,0.1,0.01,0.001,0.0995,0.0995
79.12,1,0.1,0.01,0.001,0.0995,0.0995
79.13,1,0.1,0.01,0.001,0.0995,0.0995
79.14,1,0.1,0.01,0.001,0.0995,0.0995
79.15,1,0.1,0.01,0.001,0.0995,0.0995
79.16,1,0.1,0.01,0.001,0.0995,0.0995
79.17,1,0.1,0.01,0.001,0.0995,0.0995
79.18,1,0.1,0.01,0.001,0.0995,0.0995
79.19,1,0.1,0.01,0.001,0.0995,0.0995
79.2,1,0.1,0.01,0.001,0.0995,0.0995
79.21,1,0.1,0.01,0.001,0.0995,0.0995
79.22,1,0.1,0.01,0.001,0.0995,0.0995
79.23,1,0.1,0.01,0.001,0.0995,0.0995
79.24,1,0.1,0.01,0.001,0.0995,0.0995
79.25,1,0.1,0.01,0.001,0.0995,0.0995
79.26,1,0.1,0.01,0.001,0.0995,0.0995
79.27,1,0.1,0.01,0.001,0.0995,0.0995
79.28,1,0.1,0.01,0.001,0.0995,0.0995
79.29,1,0.1,0.01,0.001,0.0995,0.0995
79.3,1,0.1,0.01,0.001,0.0995,0.0995
79.31,1,0.1,0.01,0.001,0.0995,0.0995
79.32,1,0.1,0.01,0.001,0.0995,0.0995
79.33,1,0.1,0.01,0.001,0.0995,0.0995
79.34,1,0.1,0.01,0.001,0.0995,0.0995
79.35,1,0.1,0.01,0.001,0.0995,0.0995
79.36,1,0.1,0.01,0.001,0.0995,0.0995
79.37,1,0.1,0.01,0.001,0.0995,0.0995
79.38,1,0.1,0.01,0.001,0.0995,0.0995
79.39,1,0.1,0.01,0.001,0.0995,0.0995
79.4,1,0.1,0.01,0.001,0.0995,0.0995
79.41,1,0.1,0.01,0.001,0.0995,0.0995
79.42,1,0.1,0.01,0.001,0.0995,0.0995
79.43,1,0.1,0.01,0.001,0.0995,0.0995
79.44,1,0.1,0.01,0.001,0.0995,0.0995
79.45,1,0.1,0.01,0.001,0.0995,0.0995
79.46,1,0.1,0.01,0.001,0.0995,0.0995
79.47,1,0.1,0.01,0.001,0.0995,0.0995
79.48,1,0.1,0.01,0.001,0.0995,0.0995
79.49,1,0.1,0.01,0.001,0.0995,0.0995
79.5,1,0.1,0.01,0.001,0.0995,0.0995
79.51,1,0.1,0.01,0.001,0.0995,0.0995
79.52,1,0.1,0.01,0.001,0.0995,0.0995
79.53,1,0.1,0.01,0.001,0.0995,0.0995
79.54,1,0.1,0.01,0.001,0.0995,0.0995
79.55,1,0.1,0.01,0.001,0.0995,0.0995
79.56,1,0.1,0.01,0.001,0.0995,0.0995
79.57,1,0.1,0.01,0.001,0.0995,0.0995
79.58,1,0.1,0.01,0.001,0.0995,0.0995
79.59,1,0.1,0.01,0.001,0.0995,0.0995
79.6,1,0.1,0.01,0.001,0.0995,0.0995
79.61,1,0.1,0.01,0.001,0.0995,0.0995
79.62,1,0.1,0.01,0.001,0.0995,0.0995
79.63,1,0.1,0.01,0.001,0.0995,0.0995
79.64,1,0.1,0.01,0.001,0.0995,0.0995
79.65,1,0.1,0.01,0.001,0.0995,0.0995
79.66,1,0.1,0.01,0.001,0.0995,0.0995
79.67,1,0.1,0.01,0.001,0.0995,0.0995
79.68,1,0.1,0.01,0.001,0.0995,0.0995
79.69,1,0.1,0.01,0.001,0.0995,0.0995
79.7,1,0.1,0.01,0.001,0.0995,0.0995
79.71,1,0.1,0.01,0.001,0.0995,0.0995
79.72,1,0.1,0.01,0.001,0.0995,0.0995
79.73,1,0.1,0.01,0.001,0.0995,0.0995
79.74,1,0.1,0.01,0.001,0.0995,0.0995
79.75,1,0.1,0.01,0.001,0.0995,0.0995
79.76,1,0.1,0.01,0.001,0.0995,0.0995
79.77,1,0.1,0.01,0.001,0.0995,0.0995
79.78,1,0.1,0.01,0.001,0.0995,0.0995
79.79,1,0.1,0.01,0.001,0.0995,0.0995
79.8,1,0.1,0.01,0.001,0.0995,0.0995
79.81,1,0.1,0.01,0.001,0.0995,0.0995
79.82,1,0.1,0.01,0.001,0.0995,0.0995
79.83,1,0.1,0.01,0.001,0.0995,0.0995
79.84,1,0.1,0.01,0.001,0.0995,0.0995
79.85,1,0.1,0.01,0.001,0.0995,0.0995
79.86,1,0.1,0.01,0.001,0.0995,0.0995
79.87,1,0.1,0.01,0.001,0.0995,0.0995
79.88,1,0.1,0.01,0.001,0.0995,0.0995
79.89,1,0.1,0.01,0.001,0.0995,0.0995
79.9,1,0.1,0.01,0.001,0.0995,0.0995
79.91,1,0.1,0.01,0.001,0.0995,0.0995
79.92,1,0.1,0.01,0.001,0.0995,0.0995
79.93,1,0.1,0.01,0.001,0.0995,0.0995
79.94,1,0.1,0.01,0.001,0.0995,0.0995
79.95,1,0.1,0.01,0.001,0.0995,0.0995
79.96,1,0.1,0.01,0.001,0.0995,0.0995
79.97,1,0.1,0.01,0.001,0.0995,0.0995
79.98,1,0.1,0.01,0.001,0.0995,0.0995
79.99,1,0.1,0.01,0.001,0.0995,0.0995
80,1,0.1,0.01,0.001,0.0995,0.0995
80.01,1,0.1,0.01,0.001,0.0995,0.0995
80.02,1,0.1,0.01,0.001,0.0995,0.0995
80.03,1,0.1,0.01,0.001,0.0995,0.0995
80.04,1,0.1,0.01,0.001,0.0995,0.0995
80.05,1,0.1,0.01,0.001,0.0995,0.0995
80.06,1,0.1,0.01,0.001,0.0995,0.0995
80.07,1,0.1,0.01,0.001,0.0995,0.0995
80.08,1,0.1,0.01,0.001,0.0995,0.0995
80.09,1,0.1,0.01,0.001,0.0995,0.0995
80.1,1,0.1,0.01,0.001,0.0995,0.0995
80.11,1,0.1,0.01,0.001,0.0995,0.0995
80.12,1,0.1,0.01,0.001,0.0995,0.0995
80.13,1,0.1,0.01,0.001,0.0995,0.0995
80.14,1,0.1,0.01,0.001,0.0995,0.0995
80.15,1,0.1,0.01,0.001,0.0995,0.0995
80.16,1,0.1,0.01,0.001,0.0995,0.0995
80.17,1,0.1,0.01,0.001,0.0995,0.0995
80.18,1,0.1,0.01,0.001,0.0995,0.0995
80.19,1,0.1,0.01,0.001,0.0995,0.0995
80.2,1,0.1,0.01,0.001,0.0995,0.0995
80.21,1,0.1,0.01,0.001,0.0995,0.0995
80.22,1,0.1,0.01,0.001,0.0995,0.0995
80.23,1,0.1,0.01,0.001,0.0995,0.0995
80.24,1,0.1,0.01,0.001,0.0995,0.0995
80.25,1,0.1,0.01,0.001,0.0995,0.0995
80.26,1,0.1,0.01,0.001,0.0995,0.0995
80.27,1,0.1,0.01,0.001,0.0995,0.0995
80.28,1,0.1,0.01,0.001,0.0995,0.0995
80.29,1,0.1,0.01,0.001,0.0995,0.0995
80.3,1,0.1,0.01,0.001,0.0995,0.0995
80.31,1,0.1,0.01,0.001,0.0995,0.0995
80.32,1,0.1,0.01,0.001,0.0995,0.0995
80.33,1,0.1,0.01,0.001,0.0995,0.0995
80.34,1,0.1,0.01,0.001,0.0995,0.0995
80.35,1,0.1,0.01,0.001,0.0995,0.0995
80.36,1,0.1,0.01,0.001,0.0995,0.0995
80.37,1,0.1,0.01,0.001,0.0995,0.0995
80.38,1,0.1,0.01,0.001,0.0995,0.0995
80.39,1,0.1,0.01,0.001,0.0995,0.0995
80.4,1,0.1,0.01,0.001,0.0995,0.0995
80.41,1,0.1,0.01,0.001,0.0995,0.0995
80.42,1,0.1,0.01,0.001,0.0995,0.0995
80.43,1,0.1,0.01,0.001,0.0995,0.0995
80.44,1,0.1,0.01,0.001,0.0995,0.0995
80.45,1,0.1,0.01,0.001,0.0995,0.0995
80.46,1,0.1,0.01,0.001,0.0995,0.0995
80.47,1,0.1,0.01,0.001,0.0995,0.0995
80.48,1,0.1,0.01,0.001,0.0995,0.0995
80.49,1,0.1,0.01,0.001,0.0995,0.0995
80.5,1,0.1,0.01,0.001,0.0995,0.0995
80.51,1,0.1,0.01,0.001,0.0995,0.0995
80.52,1,0.1,0.01,0.001,0.0995,0.0995
80.53,1,0.1,0.01,0.001,0.0995,0.0995
80.54,1,0.1,0.01,0.001,0.0995,0.0995
80.55,1,0.1,0.01,0.001,0.0995,0.0995
80.56,1,0.1,0.01,0.001,0.0995,0.0995
80.57,1,0.1,0.01,0.001,0.0995,0.0995
80.58,1,0.1,0.01,0.001,0.0995,0.0995
80.59,1,0.1,0.01,0.001,0.0995,0.0995
80.6,1,0.1,0.01,0.001,0.0995,0.0995
80.61,1,0.1,0.01,0.001,0.0995,0.0995
80.62,1,0.1,0.01,0.001,0.0995,0.0995
80.63,1,0.1,0.01,0.001,0.0995,0.0995
80.64,1,0.1,0.01,0.001,0.0995,0.0995
80.65,1,0.1,0.01,0.001,0.0995,0.0995
80.66,1,0.1,0.01,0.001,0.0995,0.0995
80.67,1,0.1,0.01,0.001,0.0995,0.0995
80.68,1,0.1,0.01,0.001,0.0995,0.0995
80.69,1,0.1,0.01,0.001,0.0995,0.0995
80.7,1,0.1,0.01,0.001,0.0995,0.0995
80.71,1,0.1,0.01,0.001,0.0995,0.0995
80.72,1,0.1,0.01,0.001,0.0995,0.0995
80.73,1,0.1,0.01,0.001,0.0995,0.0995
80.74,1,0.1,0.01,0.001,0.0995,0.0995
80.75,1,0.1,0.01,0.001,0.0995,0.0995
80.76,1,0.1,0.01,0.001,0.0995,0.0995
80.77,1,0.1,0.01,0.001,0.0995,0.0995
80.78,1,0.1,0.01,0.001,0.0995,0.0995
80.79,1,0.1,0.01,0.001,0.0995,0.0995
80.8,1,0.1,0.01,0.001,0.0995,0.0995
80.81,1,0.1,0.01,0.001,0.0995,0.0995
80.82,1,0.1,0.01,0.001,0.0995,0.0995
80.83,1,0.1,0.01,0.001,0.0995,0.0995
80.84,1,0.1,0.01,0.001,0.0995,0.0995
80.85,1,0.1,0.01,0.001,0.0995,0.0995
80.86,1,0.1,0.01,0.001,0.0995,0.0995
80.87,1,0.1,0.01,0.001,0.0995,0.0995
80.88,1,0.1,0.01,0.001,0.0995,0.0995
80.89,1,0.1,0.01,0.001,0.0995,0.0995
80.9,1,0.1,0.01,0.001,0.0995,0.0995
80.91,1,0.1,0.01,0.001,0.0995,0.0995
80.92,1,0.1,0.01,0.001,0.0995,0.0995
80.93,1,0.1,0.01,0.001,0.0995,0.0995
80.94,1,0.1,0.01,0.001,0.0995,0.0995
80.95,1,0.1,0.01,0.001,0.0995,0.0995
80.96,1,0.1,0.01,0.001,0.0995,0.0995
80.97,1,0.1,0.01,0.001,0.0995,0.0995
80.98,1,0.1,0.01,0.001,0.0995,0.0995
80.99,1,0.1,0.01,0.001,0.0995,0.0995
81,1,0.1,0.01,0.001,0.0995,0.0995
81.01,1,0.1,0.01,0.001,0.0995,0.0995
81.02,1,0.1,0.01,0.001,0.0995,0.0995
81.03,1,0.1,0.01,0.001,0.0995,0.0995
81.04,1,0.1,0.01,0.001,0.0995,0.0995
81.05,1,0.1,0.01,0.001,0.0995,0.0995
81.06,1,0.1,0.01,0.001,0.0995,0.0995
81.07,1,0.1,0.01,0.001,0.0995,0.0995
81.08,1,0.1,0.01,0.001,0.0995,0.0995
81.09,1,0.1,0.01,0.001,0.0995,0.0995
81.1,1,0.1,0.01,0.001,0.0995,0.0995
81.11,1,0.1,0.01,0.001,0.0995,0.0995
81.12,1,0.1,0.01,0.001,0.0995,0.0995
81.13,1,0.1,0.01,0.001,0.0995,0.0995
81.14,1,0.1,0.01,0.001,0.0995,0.0995
81.15,1,0.1,0.01,0.001,0.0995,0.0995
81.16,1,0.1,0.01,0.001,0.0995,0.0995
81.17,1,0.1,0.01,0.001,0.0995,0.0995
81.18,1,0.1,0.01,0.001,0.0995,0.0995
81.19,1,0.1,0.01,0.001,0.0995,0.0995
81.2,1,0.1,0.01,0.001,0.0995,0.0995
81.21,1,0.1,0.01,0.001,0.0995,0.0995
81.22,1,0.1,0.01,0.001,0.0995,0.0995
81.23,1,0.1,0.01,0.001,0.0995,0.0995
81.24,1,0.1,0.01,0.001,0.0995,0.0995
81.25,1,0.1,0.01,0.001,0.0995,0.0995
81.26,1,0.1,0.01,0.001,0.0995,0.0995
81.27,1,0.1,0.01,0.001,0.0995,0.0995
81.28,1,0.1,0.01,0.001,0.0995,0.0995
81.29,1,0.1,0.01,0.001,0.0995,0.0995
81.3,1,0.1,0.01,0.001,0.0995,0.0995
81.31,1,0.1,0.01,0.001,0.0995,0.0995
81.32,1,0.1,0.01,0.001,0.0995,0.0995
81.33,1,0.1,0.01,0.001,0.0995,0.0995
81.34,1,0.1,0.01,0.001,0.0995,0.0995
81.35,1,0.1,0.01,0.001,0.0995,0.0995
81.36,1,0.1,0.01,0.001,0.0995,0.0995
81.37,1,0.1,0.01,0.001,0.0995,0.0995
81.38,1,0.1,0.01,0.001,0.0995,0.0995
81.39,1,0.1,0.01,0.001,0.0995,0.0995
81.4,1,0.1,0.01,0.001,0.0995,0.0995
81.41,1,0.1,0.01,0.001,0.0995,0.0995
81.42,1,0.1,0.01,0.001,0.0995,0.0995
81.43,1,0.1,0.01,0.001,0.0995,0.0995
81.44,1,0.1,0.01,0.001,0.0995,0.0995
81.45,1,0.1,0.01,0.001,0.0995,0.0995
81.46,1,0.1,0.01,0.001,0.0995,0.0995
81.47,1,0.1,0.01,0.001,0.0995,0.0995
81.48,1,0.1,0.01,0.001,0.0995,0.0995
81.49,1,0.1,0.01,0.001,0.0995,0.0995
81.5,1,0.1,0.01,0.001,0.0995,0.0995
81.51,1,0.1,0.01,0.001,0.0995,0.0995
81.52,1,0.1,0.01,0.001,0.0995,0.0995
81.53,1,0.1,0.01,0.001,0.0995,0.0995
81.54,1,0.1,0.01,0.001,0.0995,0.0995
81.55,1,0.1,0.01,0.001,0.0995,0.0995
81.56,1,0.1,0.01,0.001,0.0995,0.0995
81.57,1,0.1,0.01,0.001,0.0995,0.0995
81.58,1,0.1,0.01,0.001,0.0995,0.0995
81.59,1,0.1,0.01,0.001,0.0995,0.0995
81.6,1,0.1,0.01,0.001,0.0995,0.0995
81.61,1,0.1,0.01,0.001,0.0995,0.0995
81.62,1,0.1,0.01,0.001,0.0995,0.0995
81.63,1,0.1,0.01,0.001,0.0995,0.0995
81.64,1,0.1,0.01,0.001,0.0995,0.0995
81.65,1,0.1,0.01,0.001,0.0995,0.0995
81.66,1,0.1,0.01,0.001,0.0995,0.0995
81.67,1,0.1,0.01,0.001,0.0995,0.0995
81.68,1,0.1,0.01,0.001,0.0995,0.0995
81.69,1,0.1,0.01,0.001,0.0995,0.0995
81.7,1,0.1,0.01,0.001,0.0995,0.0995
81.71,1,0.1,0.01,0.001,0.0995,0.0995
81.72,1,0.1,0.01,0.001,0.0995,0.0995
81.73,1,0.1,0.01,0.001,0.0995,0.0995
81.74,1,0.1,0.01,0.001,0.0995,0.0995
81.75,1,0.1,0.01,0.001,0.0995,0.0995
81.76,1,0.1,0.01,0.001,0.0995,0.0995
81.77,1,0.1,0.01,0.001,0.0995,0.0995
81.78,1,0.1,0.01,0.001,0.0995,0.0995
81.79,1,0.1,0.01,0.001,0.0995,0.0995
81.8,1,0.1,0.01,0.001,0.0995,0.0995
81.81,1,0.1,0.01,0.001,0.0995,0.0995
81.82,1,0.1,0.01,0.001,0.0995,0.0995
81.83,1,0.1,0.01,0.001,0.0995,0.0995
81.84,1,0.1,0.01,0.001,0.0995,0.0995
81.85,1,0.1,0.01,0.001,0.0995,0.0995
81.86,1,0.1,0.01,0.001,0.0995,0.0995
81.87,1,0.1,0.01,0.001,0.0995,0.0995
81.88,1,0.1,0.01,0.001,0.0995,0.0995
81.89,1,0.1,0.01,0.001,0.0995,0.0995
81.9,1,0.1,0.01,0.001,0.0995,0.0995
81.91,1,0.1,0.01,0.001,0.0995,0.0995
81.92,1,0.1,0.01,0.001,0.0995,0.0995
81.93,1,0.1,0.01,0.001,0.0995,0.0995
81.94,1,0.1,0.01,0.001,0.0995,0.0995
81.95,1,0.1,0.01,0.001,0.0995,0.0995
81.96,1,0.1,0.01,0.001,0.0995,0.0995
81.97,1,0.1,0.01,0.001,0.0995,0.0995
81.98,1,0.1,0.01,0.001,0.0995,0.0995
81.99,1,0.1,0.01,0.001,0.0995,0.0995
82,1,0.1,0.01,0.001,0.0995,0.0995
82.01,1,0.1,0.01,0.001,0.0995,0.0995
82.02,1,0.1,0.01,0.001,0.0995,0.0995
82.03,1,0.1,0.01,0.001,0.0995,0.0995
82.04,1,0.1,0.01,0.001,0.0995,0.0995
82.05,1,0.1,0.01,0.001,0.0995,0.0995
82.06,1,0.1,0.01,0.001,0.0995,0.0995
82.07,1,0.1,0.01,0.001,0.0995,0.0995
82.08,1,0.1,0.01,0.001,0.0995,0.0995
82.09,1,0.1,0.01,0.001,0.0995,0.0995
82.1,1,0.1,0.01,0.001,0.0995,0.0995
82.11,1,0.1,0.01,0.001,0.0995,0.0995
82.12,1,0.1,0.01,0.001,0.0995,0.0995
82.13,1,0.1,0.01,0.001,0.0995,0.0995
82.14,1,0.1,0.01,0.001,0.0995,0.0995
82.15,1,0.1,0.01,0.001,0.0995,0.0995
82.16,1,0.1,0.01,0.001,0.0995,0.0995
82.17,1,0.1,0.01,0.001,0.0995,0.0995
82.18,1,0.1,0.01,0.001,0.0995,0.0995
82.19,1,0.1,0.01,0.001,0.0995,0.0995
82.2,1,0.1,0.01,0.001,0.0995,0.0995
82.21,1,0.1,0.01,0.001,0.0995,0.0995
82.22,1,0.1,0.01,0.001,0.0995,0.0995
82.23,1,0.1,0.01,0.001,0.0995,0.0995
82.24,1,0.1,0.01,0.001,0.0995,0.0995
82.25,1,0.1,0.01,0.001,0.0995,0.0995
82.26,1,0.1,0.01,0.001,0.0995,0.0995
82.27,1,0.1,0.01,0.001,0.0995,0.0995
82.28,1,0.1,0.01,0.001,0.0995,0.0995
82.29,1,0.1,0.01,0.001,0.0995,0.0995
82.3,1,0.1,0.01,0.001,0.0995,0.0995
82.31,1,0.1,0.01,0.001,0.0995,0.0995
82.32,1,0.1,0.01,0.001,0.0995,0.0995
82.33,1,0.1,0.01,0.001,0.0995,0.0995
82.34,1,0.1,0.01,0.001,0.0995,0.0995
82.35,1,0.1,0.01,0.001,0.0995,0.0995
82.36,1,0.1,0.01,0.001,0.0995,0.0995
82.37,1,0.1,0.01,0.001,0.0995,0.0995
82.38,1,0.1,0.01,0.001,0.0995,0.0995
82.39,1,0.1,0.01,0.001,0.0995,0.0995
82.4,1,0.1,0.01,0.001,0.0995,0.0995
82.41,1,0.1,0.01,0.001,0.0995,0.0995
82.42,1,0.1,0.01,0.001,0.0995,0.0995
82.43,1,0.1,0.01,0.001,0.0995,0.0995
82.44,1,0.1,0.01,0.001,0.0995,0.0995
82.45,1,0.1,0.01,0.001,0.0995,0.0995
82.46,1,0.1,0.01,0.001,0.0995,0.0995
82.47,1,0.1,0.01,0.001,0.0995,0.0995
82.48,1,0.1,0.01,0.001,0.0995,0.0995
82.49,1,0.1,0.01,0.001,0.0995,0.0995
82.5,1,0.1,0.01,0.001,0.0995,0.0995
82.51,1,0.1,0.01,0.001,0.0995,0.0995
82.52,1,0.1,0.01,0.001,0.0995,0.0995
82.53,1,0.1,0.01,0.001,0.0995,0.0995
82.54,1,0.1,0.01,0.001,0.0995,0.0995
82.55,1,0.1,0.01,0.001,0.0995,0.0995
82.56,1,0.1,0.01,0.001,0.0995,0.0995
82.57,1,0.1,0.01,0.001,0.0995,0.0995
82.58,1,0.1,0.01,0.001,0.0995,0.0995
82.59,1,0.1,0.01,0.001,0.0995,0.0995
82.6,1,0.1,0.01,0.001,0.0995,0.0995
82.61,1,0.1,0.01,0.001,0.0995,0.0995
82.62,1,0.1,0.01,0.001,0.0995,0.0995
82.63,1,0.1,0.01,0.001,0.0995,0.0995
82.64,1,0.1,0.01,0.001,0.0995,0.0995
82.65,1,0.1,0.01,0.001,0.0995,0.0995
82.66,1,0.1,0.01,0.001,0.0995,0.0995
82.67,1,0.1,0.01,0.001,0.0995,0.0995
82.68,1,0.1,0.01,0.001,0.0995,0.0995
82.69,1,0.1,0.01,0.001,0.0995,0.0995
82.7,1,0.1,0.01,0.001,0.0995,0.0995
82.71,1,0.1,0.01,0.001,0.0995,0.0995
82.72,1,0.1,0.01,0.001,0.0995,0.0995
82.73,1,0.1,0.01,0.001,0.0995,0.0995
82.74,1,0.1,0.01,0.001,0.0995,0.0995
82.75,1,0.1,0.01,0.001,0.0995,0.0995
82.76,1,0.1,0.01,0.001,0.0995,0.0995
82.77,1,0.1,0.01,0.001,0.0995,0.0995
82.78,1,0.1,0.01,0.001,0.0995,0.0995
82.79,1,0.1,0.01,0.001,0.0995,0.0995
82.8,1,0.1,0.01,0.001,0.0995,0.0995
82.81,1,0.1,0.01,0.001,0.0995,0.0995
82.82,1,0.1,0.01,0.001,0.0995,0.0995
82.83,1,0.1,0.01,0.001,0.0995,0.0995
82.84,1,0.1,0.01,0.001,0.0995,0.0995
82.85,1,0.1,0.01,0.001,0.0995,0.0995
82.86,1,0.1,0.01,0.001,0.0995,0.0995
82.87,1,0.1,0.01,0.001,0.0995,0.0995
82.88,1,0.1,0.01,0.001,0.0995,0.0995
82.89,1,0.1,0.01,0.001,0.0995,0.0995
82.9,1,0.1,0.01,0.001,0.0995,0.0995
82.91,1,0.1,0.01,0.001,0.0995,0.0995
82.92,1,0.1,0.01,0.001,0.0995,0.0995
82.93,1,0.1,0.01,0.001,0.0995,0.0995
82.94,1,0.1,0.01,0.001,0.0995,0.0995
82.95,1,0.1,0.01,0.001,0.0995,0.0995
82.96,1,0.1,0.01,0.001,0.0995,0.0995
82.97,1,0.1,0.01,0.001,0.0995,0.0995
82.98,1,0.1,0.01,0.001,0.0995,0.0995
82.99,1,0.1,0.01,0.001,0.0995,0.0995
83,1,0.1,0.01,0.001,0.0995,0.0995
83.01,1,0.1,0.01,0.001,0.0995,0.0995
83.02,1,0.1,0.01,0.001,0.0995,0.0995
83.03,1,0.1,0.01,0.001,0.0995,0.0995
83.04,1,0.1,0.01,0.001,0.0995,0.0995
83.05,1,0.1,0.01,0.001,0.0995,0.0995
83.06,1,0.1,0.01,0.001,0.0995,0.0995
83.07,1,0.1,0.01,0.001,0.0995,0.0995
83.08,1,0.1,0.01,0.001,0.0995,0.0995
83.09,1,0.1,0.01,0.001,0.0995,0.0995
83.1,1,0.1,0.01,0.001,0.0995,0.0995
83.11,1,0.1,0.01,0.001,0.0995,0.0995
83.12,1,0.1,0.01,0.001,0.0995,0.0995
83.13,1,0.1,0.01,0.001,0.0995,0.0995
83.14,1,0.1,0.01,0.001,0.0995,0.0995
83.15,1,0.1,0.01,0.001,0.0995,0.0995
83.16,1,0.1,0.01,0.001,0.0995,0.0995
83.17,1,0.1,0.01,0.001,0.0995,0.0995
83.18,1,0.1,0.01,0.001,0.0995,0.0995
83.19,1,0.1,0.01,0.001,0.0995,0.0995
83.2,1,0.1,0.01,0.001,0.0995,0.0995
83.21,1,0.1,0.01,0.001,0.0995,0.0995
83.22,1,0.1,0.01,0.001,0.0995,0.0995
83.23,1,0.1,0.01,0.001,0.0995,0.0995
